Filename latitude longitude altitude roll[deg] pitch[deg] yaw[deg] accLon accLat accAlt tT 
DSC01168.JPG 52.192453605 21.278973898 326.494689941 -0.45 1.35 283.51 1 1 1 7:54:45.301
DSC01169.JPG 52.192423279 21.278284558 326.856109619 8.2 0.24 280.11 1 1 1 7:54:48.881
DSC01170.JPG 52.192391490 21.277590623 322.472900391 -2.19 -3.44 283.23 1 1 1 7:54:52.501
DSC01171.JPG 52.192352562 21.276887709 320.638702393 -1.79 -0.49 282.36 1 1 1 7:54:56.081
DSC01172.JPG 52.192314517 21.276187118 317.732910156 8.54 1.28 280.49 1 1 1 7:54:59.701
DSC01173.JPG 52.192270242 21.275511291 316.527191162 0.85 3.33 278 1 1 1 7:55:3.101
DSC01174.JPG 52.192221469 21.274829899 318.365509033 -1.45 4.16 279.06 1 1 1 7:55:6.501
DSC01175.JPG 52.192275739 21.274151961 317.949310303 -1.28 3.72 276.77 1 1 1 7:55:10.381
DSC01176.JPG 52.192563771 21.274629080 319.699188232 39.45 6.03 334.99 1 1 1 7:55:14.181
DSC01177.JPG 52.192639354 21.275300702 322.837890625 12.54 7.17 61.75 1 1 1 7:55:17.101
DSC01178.JPG 52.192790174 21.275951667 323.637603760 -9.89 2.28 45.58 1 1 1 7:55:20.301
DSC01179.JPG 52.192807061 21.276668116 324.174896240 17.82 0.92 54.5 1 1 1 7:55:23.101
DSC01180.JPG 52.192789237 21.277336221 324.930389404 -1.48 1.19 67.43 1 1 1 7:55:25.781
DSC01181.JPG 52.192843356 21.278060096 322.626190186 -8.25 -0.72 56.67 1 1 1 7:55:28.901
DSC01182.JPG 52.192892745 21.278765032 320.417297363 4.92 0.62 50.77 1 1 1 7:55:31.902
DSC01183.JPG 52.192951779 21.279450386 318.923492432 1.94 0.58 50.83 1 1 1 7:55:34.701
DSC01184.JPG 52.192987399 21.280157740 317.769104004 5.67 2.84 54.9 1 1 1 7:55:37.501
DSC01185.JPG 52.193027388 21.280836815 318.824798584 -1.55 2.87 56.78 1 1 1 7:55:40.101
DSC01186.JPG 52.193069548 21.281515464 319.068908691 1.46 4.7 61.06 1 1 1 7:55:42.701
DSC01187.JPG 52.193105321 21.282212449 317.577209473 5.81 3.43 48.59 1 1 1 7:55:45.301
DSC01188.JPG 52.193118973 21.282885636 318.507415771 7.48 5.05 62.4 1 1 1 7:55:47.701
DSC01189.JPG 52.193419045 21.282342942 321.993896484 -25.23 8.04 68.96 1 1 1 7:55:56.961
DSC01190.JPG 52.193531418 21.281681157 322.122711182 8.64 1.62 295.16 1 1 1 7:56:0.981
DSC01191.JPG 52.193488146 21.280998407 323.065216064 -13.77 0.77 292.06 1 1 1 7:56:4.581
DSC01192.JPG 52.193439554 21.280307338 322.786010742 4.75 0.75 283.43 1 1 1 7:56:8.381
DSC01193.JPG 52.193398691 21.279641623 321.457611084 2 1.24 285.11 1 1 1 7:56:12.101
DSC01194.JPG 52.193361960 21.278933202 319.729400635 1.17 1.88 281.96 1 1 1 7:56:15.901
DSC01195.JPG 52.193323839 21.278232082 319.975891113 3.27 0.84 285.73 1 1 1 7:56:19.701
DSC01196.JPG 52.193271987 21.277546368 320.757415771 3.11 3.58 288.36 1 1 1 7:56:23.701
DSC01197.JPG 52.193230200 21.276840323 318.495208740 2.4 3.19 281.01 1 1 1 7:56:27.701
DSC01198.JPG 52.193217338 21.276149294 320.493286133 1.14 3.75 274.08 1 1 1 7:56:31.501
DSC01199.JPG 52.193171918 21.275459563 324.607208252 -4.91 1.13 274.32 1 1 1 7:56:35.301
DSC01200.JPG 52.193144524 21.274764718 325.576995850 7.27 -0.62 275.05 1 1 1 7:56:39.502
DSC01201.JPG 52.193479389 21.274362797 331.758300781 8 -4.51 277.14 1 1 1 7:56:44.361
DSC01202.JPG 52.193907162 21.274323846 326.190887451 6.01 -1.1 333.95 1 1 1 7:56:48.761
DSC01203.JPG 52.194343736 21.274261948 322.838714600 -0.72 -2.19 332.63 1 1 1 7:56:52.981
DSC01204.JPG 52.194789918 21.274278445 323.607788086 6.15 1.25 342 1 1 1 7:56:56.781
DSC01205.JPG 52.195202581 21.274277783 324.218200684 0.11 2.56 337.62 1 1 1 7:57:0.181
DSC01206.JPG 52.195616298 21.274282368 323.385803223 0.17 3.82 341.79 1 1 1 7:57:3.781
DSC01207.JPG 52.196006033 21.274512894 317.961914063 -0.97 4.3 336.56 1 1 1 7:57:7.161
DSC01208.JPG 52.195980014 21.275218667 316.826416016 44.75 0.49 49.11 1 1 1 7:57:9.581
DSC01209.JPG 52.195611372 21.275471976 319.503814697 47.78 6.73 131.79 1 1 1 7:57:11.981
DSC01210.JPG 52.195196471 21.275360447 318.647705078 24.92 5.53 204.04 1 1 1 7:57:14.981
DSC01211.JPG 52.194784869 21.275284916 320.488494873 -0.66 5.29 206.45 1 1 1 7:57:17.781
DSC01212.JPG 52.194350520 21.275197389 321.393188477 0.25 6.38 201.49 1 1 1 7:57:20.581
DSC01213.JPG 52.193917711 21.275059350 320.501312256 3.13 6.33 202.08 1 1 1 7:57:23.381
DSC01214.JPG 52.193515487 21.275225451 320.050109863 -24.28 7.39 212.55 1 1 1 7:57:25.781
DSC01215.JPG 52.193383954 21.275811773 321.352691650 -48.4 4.19 130.16 1 1 1 7:57:27.902
DSC01216.JPG 52.193565409 21.276425549 323.972900391 -44.38 5.27 67.25 1 1 1 7:57:30.501
DSC01217.JPG 52.193721851 21.277101177 326.769989014 15.15 8.35 37.96 1 1 1 7:57:33.102
DSC01218.JPG 52.193771483 21.277771929 327.568786621 14.16 4.97 62.24 1 1 1 7:57:35.381
DSC01219.JPG 52.193826283 21.278502708 324.449310303 -4.05 0.61 62.44 1 1 1 7:57:37.781
DSC01220.JPG 52.193848244 21.279212537 322.180389404 10.56 2.22 72.55 1 1 1 7:57:39.982
DSC01221.JPG 52.194163647 21.279609519 320.027496338 -42.41 0.41 56.9 1 1 1 7:57:43.382
DSC01222.JPG 52.194054873 21.278976018 322.653411865 -42.87 3.12 301.6 1 1 1 7:57:48.162
DSC01223.JPG 52.194114012 21.278296069 322.102386475 17.17 3.02 268.57 1 1 1 7:57:52.561
DSC01224.JPG 52.194204200 21.277623519 318.397399902 -3.4 3.09 285.93 1 1 1 7:57:56.781
DSC01225.JPG 52.194164092 21.276944440 319.644897461 -12.98 3.97 277.36 1 1 1 7:58:0.782
DSC01226.JPG 52.194116205 21.276257474 320.595703125 -1.44 3.71 272.95 1 1 1 7:58:4.682
DSC01227.JPG 52.194078787 21.275586035 326.535491943 2.71 3.76 266.77 1 1 1 7:58:9.081
DSC01228.JPG 52.194045187 21.274880537 325.996704102 3.05 -4.42 260.77 1 1 1 7:58:13.481
DSC01229.JPG 52.194020100 21.274186818 326.356201172 -2.49 -3.1 264.43 1 1 1 7:58:17.702
DSC01230.JPG 52.193972950 21.273503617 320.191101074 -1.6 -4.55 270.85 1 1 1 7:58:21.901
DSC01231.JPG 52.194367354 21.273378240 315.509613037 2.57 0.38 273.71 1 1 1 7:58:27.161
DSC01232.JPG 52.194552419 21.274040126 318.230895996 31.92 5.98 42.69 1 1 1 7:58:29.782
DSC01233.JPG 52.194605574 21.274716267 317.828186035 24.67 3.84 52.25 1 1 1 7:58:31.982
DSC01234.JPG 52.194583267 21.275404297 318.574310303 11.25 5.51 87.69 1 1 1 7:58:34.101
DSC01235.JPG 52.194588173 21.276091442 318.378906250 -7.27 5.26 85.76 1 1 1 7:58:36.301
DSC01236.JPG 52.194619839 21.276781418 318.391906738 -3.79 4.44 80.44 1 1 1 7:58:38.501
DSC01237.JPG 52.194649198 21.277480153 321.161102295 1.39 3.74 75.43 1 1 1 7:58:40.701
DSC01238.JPG 52.194665787 21.278172091 321.462615967 1.81 7.96 80.67 1 1 1 7:58:42.902
DSC01239.JPG 52.194762686 21.278815362 325.490112305 -0.98 5.37 79.76 1 1 1 7:58:45.302
DSC01240.JPG 52.195007585 21.278305863 327.752899170 -45.69 -1.88 26.79 1 1 1 7:58:51.881
DSC01241.JPG 52.194989990 21.277607096 321.634490967 3.81 -3.37 253.4 1 1 1 7:58:56.302
DSC01242.JPG 52.195073573 21.276922511 319.953613281 3.24 -1.09 276.96 1 1 1 7:59:0.702
DSC01243.JPG 52.195018845 21.276259740 320.852691650 -9.54 -1.71 267.45 1 1 1 7:59:5.082
DSC01244.JPG 52.194977068 21.275568609 320.415893555 3.82 -2.32 266.85 1 1 1 7:59:9.282
DSC01245.JPG 52.194932819 21.274875044 317.089813232 -4.06 -0.71 271.01 1 1 1 7:59:13.682
DSC01246.JPG 52.194901058 21.274199378 318.333312988 0.9 2.01 272.8 1 1 1 7:59:18.282
DSC01247.JPG 52.194861601 21.273517087 320.480590820 1.89 2.1 271.76 1 1 1 7:59:23.281
DSC01248.JPG 52.194836584 21.272839302 323.791290283 -0.4 -0.4 268.09 1 1 1 7:59:27.882
DSC01249.JPG 52.194985419 21.272195849 324.180694580 6.45 -2.73 281.26 1 1 1 7:59:33.082
DSC01250.JPG 52.195305352 21.272593743 324.292907715 39.6 -2.09 334.03 1 1 1 7:59:36.182
DSC01251.JPG 52.195416318 21.273248230 325.491516113 20.94 0.91 52.25 1 1 1 7:59:38.782
DSC01252.JPG 52.195440195 21.273910522 324.053710938 25.47 -5.14 55.15 1 1 1 7:59:41.101
DSC01253.JPG 52.195419885 21.274634422 323.213897705 4.95 -4.34 81.48 1 1 1 7:59:43.502
DSC01254.JPG 52.195420030 21.275333814 323.371490479 -2.75 -2.39 80.63 1 1 1 7:59:45.902
DSC01255.JPG 52.195442214 21.276020524 321.395507813 -4.01 -3.48 77.06 1 1 1 7:59:48.302
DSC01256.JPG 52.195480208 21.276728517 317.757598877 -1.9 -3.56 71.03 1 1 1 7:59:50.702
DSC01257.JPG 52.195525695 21.277398844 317.146209717 -0.68 -0.52 66.78 1 1 1 7:59:52.902
DSC01258.JPG 52.195603197 21.278107690 319.674102783 -1.49 1.84 65.78 1 1 1 7:59:55.302
DSC01259.JPG 52.195973151 21.278411955 322.915588379 -45.33 -1.97 43.24 1 1 1 7:59:58.702
DSC01260.JPG 52.195910531 21.277754883 322.629302979 -37.01 -5.1 301.31 1 1 1 8:0:3.482
DSC01261.JPG 52.195869860 21.277048879 318.729888916 5.13 -2.71 261.4 1 1 1 8:0:7.902
DSC01262.JPG 52.195946654 21.276366131 318.822692871 1.73 -0.83 280.2 1 1 1 8:0:12.082
DSC01263.JPG 52.195871295 21.275707044 319.472106934 -12.68 0.7 273.21 1 1 1 8:0:15.682
DSC01264.JPG 52.195833369 21.275018839 320.008514404 8.33 2.5 272.28 1 1 1 8:0:19.482
DSC01265.JPG 52.195807500 21.274340246 319.633789063 3.27 2.67 275.99 1 1 1 8:0:23.482
DSC01266.JPG 52.195775375 21.273659906 319.221893311 -1.83 2.14 276.41 1 1 1 8:0:27.482
DSC01267.JPG 52.195736527 21.272980256 318.805511475 0.19 2.97 277.08 1 1 1 8:0:31.282
DSC01268.JPG 52.195699721 21.272297420 318.987396240 3.08 4.54 277.76 1 1 1 8:0:34.902
DSC01269.JPG 52.195647916 21.271587821 322.647308350 -8.73 2.33 262.35 1 1 1 8:0:38.502
DSC01270.JPG 52.195678543 21.270898619 325.960388184 11.57 1.02 276.45 1 1 1 8:0:41.902
DSC01271.JPG 52.195717052 21.270213079 327.980194092 1.15 0.89 276.73 1 1 1 8:0:45.302
DSC01272.JPG 52.195730966 21.269536898 329.340911865 -1.07 -0.56 284.12 1 1 1 8:0:48.902
DSC01273.JPG 52.195729740 21.268826259 329.697601318 -2.09 -7.24 274.58 1 1 1 8:0:52.502
DSC01274.JPG 52.195783958 21.268132049 330.626190186 7.14 -5.74 284.02 1 1 1 8:0:56.302
DSC01275.JPG 52.195784271 21.267445316 326.181915283 -3.41 -3.49 280.35 1 1 1 8:1:0.502
DSC01276.JPG 52.195817719 21.266773285 320.835998535 2.58 -7.31 275.98 1 1 1 8:1:4.702
DSC01277.JPG 52.196171695 21.266452845 314.752716064 0.01 -1.93 274.26 1 1 1 8:1:9.762
DSC01278.JPG 52.196274842 21.267117982 316.012512207 46.85 3.4 28.25 1 1 1 8:1:12.182
DSC01279.JPG 52.196094129 21.267691671 319.379486084 37.99 3.76 111.98 1 1 1 8:1:14.302
DSC01280.JPG 52.195986244 21.268348389 321.583007813 -19.49 2.39 117.3 1 1 1 8:1:16.502
DSC01281.JPG 52.195994151 21.269030886 326.059997559 -16.57 0.71 86.06 1 1 1 8:1:18.702
DSC01282.JPG 52.196000793 21.269716431 330.145202637 8.92 -0.03 87.97 1 1 1 8:1:21.102
DSC01283.JPG 52.196108880 21.270375972 329.489898682 -10.13 -6.25 72.01 1 1 1 8:1:23.702
DSC01284.JPG 52.196512440 21.270681737 330.134094238 -37.2 1.01 23.75 1 1 1 8:1:27.302
DSC01285.JPG 52.196900170 21.270967229 328.780487061 4.36 -1.47 7.71 1 1 1 8:1:30.642
DSC01286.JPG 52.197295755 21.271206151 326.368988037 -3.93 -0.61 5.29 1 1 1 8:1:34.042
DSC01287.JPG 52.197712785 21.271418417 325.994506836 -0.65 -0.93 355.36 1 1 1 8:1:37.442
DSC01288.JPG 52.198107463 21.271614343 329.486694336 0.26 2.02 353.71 1 1 1 8:1:40.842
DSC01289.JPG 52.198509037 21.271816190 330.211914063 -1.51 -3.36 2.19 1 1 1 8:1:44.042
DSC01290.JPG 52.198915149 21.272033298 329.008209229 6.69 1.31 357.4 1 1 1 8:1:47.282
DSC01291.JPG 52.199321266 21.272256762 326.331695557 0.64 -0.53 357.79 1 1 1 8:1:50.302
DSC01292.JPG 52.199719101 21.272469212 327.567413330 3.34 2.65 357.28 1 1 1 8:1:53.302
DSC01293.JPG 52.199756344 21.271799181 324.905303955 1.26 2.77 350.58 1 1 1 8:2:1.442
DSC01294.JPG 52.199443472 21.271343764 324.004089355 3.66 1.34 242.27 1 1 1 8:2:5.042
DSC01295.JPG 52.199138105 21.270877998 324.956298828 -0.2 3.3 239.58 1 1 1 8:2:8.642
DSC01296.JPG 52.198808199 21.270408045 326.954498291 -5.04 1.82 233.21 1 1 1 8:2:12.242
DSC01297.JPG 52.198481061 21.269936512 325.288909912 5.46 3.7 241.6 1 1 1 8:2:15.902
DSC01298.JPG 52.198163342 21.269518783 323.990997314 0.56 4.05 233.38 1 1 1 8:2:19.442
DSC01299.JPG 52.197818947 21.269096059 321.619689941 -2.27 2.71 224.42 1 1 1 8:2:22.902
DSC01300.JPG 52.197489592 21.268648601 321.732391357 4.7 5.16 226.75 1 1 1 8:2:26.302
DSC01301.JPG 52.197165331 21.268187508 327.455200195 2.33 3.49 224.48 1 1 1 8:2:29.502
DSC01302.JPG 52.196852200 21.267683997 329.339813232 10.94 0.83 230.33 1 1 1 8:2:32.702
DSC01303.JPG 52.196545201 21.267242059 329.415191650 -8.74 -4.68 225.56 1 1 1 8:2:35.902
DSC01304.JPG 52.196223070 21.266764449 321.678100586 -2.55 -4.16 239.82 1 1 1 8:2:39.502
DSC01305.JPG 52.195885384 21.266384864 321.528289795 2.61 1.01 239.5 1 1 1 8:2:42.762
DSC01306.JPG 52.195526852 21.266675461 322.051208496 -44.39 1.46 198.24 1 1 1 8:2:45.182
DSC01307.JPG 52.195507786 21.267328639 325.963989258 -45.13 1.59 123.24 1 1 1 8:2:47.502
DSC01308.JPG 52.195806039 21.267821211 327.963287354 -37.1 4.87 37.99 1 1 1 8:2:50.502
DSC01309.JPG 52.195986141 21.268492387 322.371002197 21.62 -1.34 27.99 1 1 1 8:2:53.102
DSC01310.JPG 52.196007813 21.269196960 322.261291504 16.82 2.11 70.82 1 1 1 8:2:55.302
DSC01311.JPG 52.196030212 21.269897045 322.196289063 0.24 3.31 79.3 1 1 1 8:2:57.502
DSC01312.JPG 52.196077707 21.270595380 323.084991455 0.16 2.2 68.96 1 1 1 8:2:59.702
DSC01313.JPG 52.196102985 21.271298121 323.727691650 2.64 2.25 73.82 1 1 1 8:3:2.102
DSC01314.JPG 52.196127987 21.271996536 320.883911133 -0.48 0.86 73.98 1 1 1 8:3:4.502
DSC01315.JPG 52.196174602 21.272699191 322.133087158 -1.48 4.42 73.06 1 1 1 8:3:6.902
DSC01316.JPG 52.196221478 21.273400309 324.284088135 -3.21 0.24 71.42 1 1 1 8:3:9.302
DSC01317.JPG 52.196245120 21.274079974 325.623901367 2.71 -0.06 81.23 1 1 1 8:3:11.702
DSC01318.JPG 52.196279257 21.274778128 327.333099365 -1.81 -3.11 71.63 1 1 1 8:3:14.302
DSC01319.JPG 52.196309065 21.275459453 326.678802490 4.76 -5.59 69.88 1 1 1 8:3:16.902
DSC01320.JPG 52.196338091 21.276153969 325.752807617 2.61 -4.28 70.83 1 1 1 8:3:19.502
DSC01321.JPG 52.196374481 21.276828963 325.721496582 -2.12 -2.99 72.99 1 1 1 8:3:22.102
DSC01322.JPG 52.196532338 21.277477423 324.046905518 2.26 -3.82 66.68 1 1 1 8:3:25.102
DSC01323.JPG 52.196906855 21.277220500 321.626586914 -24.26 -5.39 16 1 1 1 8:3:30.242
DSC01324.JPG 52.196836688 21.276531612 319.318511963 -15.64 -5.12 275.64 1 1 1 8:3:34.502
DSC01325.JPG 52.196802630 21.275833149 318.225097656 -2.83 -1.87 265.72 1 1 1 8:3:38.702
DSC01326.JPG 52.196754664 21.275133644 318.231414795 0.45 -0.42 268.38 1 1 1 8:3:42.902
DSC01327.JPG 52.196711116 21.274435203 319.971313477 2.93 2.75 261.09 1 1 1 8:3:47.102
DSC01328.JPG 52.196675487 21.273747782 322.731689453 1.88 -0.42 260.78 1 1 1 8:3:50.902
DSC01329.JPG 52.196643533 21.273074092 326.725708008 -2.7 -0.98 254.89 1 1 1 8:3:54.902
DSC01330.JPG 52.196596516 21.272376196 326.040100098 -1.56 -3.84 272.82 1 1 1 8:3:59.102
DSC01331.JPG 52.196576485 21.271699752 321.494201660 8.77 -3.54 266.88 1 1 1 8:4:3.302
DSC01332.JPG 52.196520192 21.271029153 318.025787354 -6.76 -1.98 267.82 1 1 1 8:4:7.502
DSC01333.JPG 52.196498458 21.270339222 317.471893311 3.43 0.3 273.39 1 1 1 8:4:12.042
DSC01334.JPG 52.196488493 21.269636897 319.830688477 -2.02 1.24 269.29 1 1 1 8:4:16.642
DSC01335.JPG 52.196443648 21.268966482 320.149688721 -3.91 -0.22 274.52 1 1 1 8:4:20.642
DSC01336.JPG 52.196396637 21.268276394 317.922088623 1.91 3.36 268.71 1 1 1 8:4:25.242
DSC01337.JPG 52.196348739 21.267571761 318.296112061 -0.73 3.7 268.71 1 1 1 8:4:29.842
DSC01338.JPG 52.196303931 21.266903539 316.799896240 -4.02 4.94 270.53 1 1 1 8:4:34.242
DSC01339.JPG 52.196252967 21.266229120 322.340789795 -1.37 4.9 274.61 1 1 1 8:4:38.642
DSC01340.JPG 52.196203472 21.265540632 324.337615967 4.04 5.58 267.81 1 1 1 8:4:44.242
DSC01341.JPG 52.196199351 21.264845559 321.041107178 6.68 0.99 278.26 1 1 1 8:4:49.242
DSC01342.JPG 52.196178996 21.264163207 320.842010498 2.61 5.43 277.81 1 1 1 8:4:54.042
DSC01343.JPG 52.196179493 21.263487138 321.586791992 -0.59 6.77 275.41 1 1 1 8:4:59.442
DSC01344.JPG 52.196559287 21.263209598 321.158599854 17.83 4.26 297.63 1 1 1 8:5:4.842
DSC01345.JPG 52.196793738 21.263793800 320.607910156 37.58 3.69 351.43 1 1 1 8:5:7.582
DSC01346.JPG 52.196734706 21.264460302 323.236206055 39.69 5.88 71.55 1 1 1 8:5:9.583
DSC01347.JPG 52.196660246 21.265154474 325.038787842 -6.04 8.45 95.04 1 1 1 8:5:11.783
DSC01348.JPG 52.196655946 21.265840531 324.371093750 -10.15 3.74 87.58 1 1 1 8:5:13.983
DSC01349.JPG 52.196711973 21.266540977 324.554687500 -6.02 2.18 70.54 1 1 1 8:5:16.382
DSC01350.JPG 52.196768408 21.267209871 322.760009766 2.17 2.42 69.07 1 1 1 8:5:18.703
DSC01351.JPG 52.196804320 21.267879314 321.425506592 1.84 3.72 72.71 1 1 1 8:5:21.062
DSC01352.JPG 52.196833739 21.268602530 322.566009521 -1.9 1.82 68.34 1 1 1 8:5:23.663
DSC01353.JPG 52.196881572 21.269313995 322.203704834 -2.96 5.53 72.62 1 1 1 8:5:26.302
DSC01354.JPG 52.196941129 21.270024369 324.213897705 -1.52 2.64 62 1 1 1 8:5:28.863
DSC01355.JPG 52.196976548 21.270721824 325.809814453 6.58 2.27 72.66 1 1 1 8:5:31.262
DSC01356.JPG 52.197022125 21.271447658 327.171691895 -0.49 -1.54 72.45 1 1 1 8:5:33.662
DSC01357.JPG 52.197076647 21.272169127 328.215698242 -2.49 -1.86 62.41 1 1 1 8:5:36.062
DSC01358.JPG 52.197086953 21.272885005 329.389495850 4.95 1.05 70.45 1 1 1 8:5:38.462
DSC01359.JPG 52.197098600 21.273572889 331.510894775 -2.01 -4.22 77.03 1 1 1 8:5:40.862
DSC01360.JPG 52.197143002 21.274290334 333.309692383 -1.24 -5.75 77 1 1 1 8:5:43.463
DSC01361.JPG 52.197184624 21.275014730 333.459808350 -2.97 -6.21 69.07 1 1 1 8:5:46.063
DSC01362.JPG 52.197213139 21.275704593 329.433410645 -1.69 -6.59 74.03 1 1 1 8:5:48.463
DSC01363.JPG 52.197257595 21.276416310 326.110107422 1.32 -6.13 64.28 1 1 1 8:5:50.862
DSC01364.JPG 52.197313516 21.277147602 326.967712402 0.64 -9.81 71.44 1 1 1 8:5:53.302
DSC01365.JPG 52.197344474 21.277856643 326.247009277 15.09 -9.82 77.2 1 1 1 8:5:55.663
DSC01366.JPG 52.197390427 21.278567668 325.563507080 -2 -5.38 65.98 1 1 1 8:5:58.062
DSC01367.JPG 52.197438099 21.279300171 324.165191650 1.4 -9.51 58.43 1 1 1 8:6:0.462
DSC01368.JPG 52.197470901 21.279968469 323.994201660 5.21 -5.35 66.31 1 1 1 8:6:2.663
DSC01369.JPG 52.197653263 21.280582462 319.362915039 -4.63 -4.08 64.62 1 1 1 8:6:5.463
DSC01370.JPG 52.197819152 21.279982156 314.329010010 -41.92 -7.35 354.49 1 1 1 8:6:11.442
DSC01371.JPG 52.197810377 21.279281269 318.158691406 2.59 -1.83 253.53 1 1 1 8:6:15.663
DSC01372.JPG 52.197845947 21.278584516 321.089111328 2.38 4.19 289.81 1 1 1 8:6:20.242
DSC01373.JPG 52.197823127 21.277892475 321.242706299 6.49 -0.61 278.04 1 1 1 8:6:24.263
DSC01374.JPG 52.197786506 21.277219878 321.425506592 -3.39 0.84 272.42 1 1 1 8:6:28.063
DSC01375.JPG 52.197735752 21.276521895 319.455596924 -0.94 0.34 274.09 1 1 1 8:6:32.063
DSC01376.JPG 52.197691978 21.275842313 316.047302246 -0.78 1.19 276.46 1 1 1 8:6:35.863
DSC01377.JPG 52.197643528 21.275132255 314.175506592 0.29 6.32 275.95 1 1 1 8:6:39.903
DSC01378.JPG 52.197613670 21.274448574 316.186889648 -0.21 8.92 275.83 1 1 1 8:6:43.663
DSC01379.JPG 52.197591869 21.273740419 318.621002197 0.63 9.25 273.74 1 1 1 8:6:47.442
DSC01380.JPG 52.197547017 21.273037729 319.969696045 -4.32 5.93 271.82 1 1 1 8:6:51.042
DSC01381.JPG 52.197511358 21.272335166 321.772094727 2.64 6.36 271.53 1 1 1 8:6:54.642
DSC01382.JPG 52.197481286 21.271623498 322.729705811 0.04 5.51 272.77 1 1 1 8:6:58.262
DSC01383.JPG 52.197439241 21.270930660 323.345703125 -3.19 5.9 269.81 1 1 1 8:7:1.842
DSC01384.JPG 52.197397075 21.270227272 325.518798828 -1.28 3.47 273.54 1 1 1 8:7:5.443
DSC01385.JPG 52.197368751 21.269530860 328.921203613 3.81 3.46 272.36 1 1 1 8:7:9.243
DSC01386.JPG 52.197337137 21.268833646 326.868499756 0.15 1.8 272.57 1 1 1 8:7:13.642
DSC01387.JPG 52.197651263 21.268369913 326.869995117 1.54 -0.81 271.34 1 1 1 8:7:19.763
DSC01388.JPG 52.198049871 21.268696466 326.326995850 10.82 3.24 0.28 1 1 1 8:7:23.163
DSC01389.JPG 52.198410464 21.268987556 326.372100830 2.18 1.06 357.64 1 1 1 8:7:26.063
DSC01390.JPG 52.198605409 21.268389760 327.167694092 -23.85 2 5.84 1 1 1 8:7:32.643
DSC01391.JPG 52.198461352 21.267747782 324.914611816 -2.67 -2.47 265.04 1 1 1 8:7:36.842
DSC01392.JPG 52.198319139 21.267103009 324.465911865 2.54 0.67 263.2 1 1 1 8:7:40.843
DSC01393.JPG 52.198158853 21.266467342 323.417510986 -0.96 3.05 264.26 1 1 1 8:7:45.043
DSC01394.JPG 52.197994838 21.265808607 323.015594482 0.93 1.22 264.22 1 1 1 8:7:49.243
DSC01395.JPG 52.197824397 21.265185199 323.143188477 0.17 2.79 266.21 1 1 1 8:7:53.243
DSC01396.JPG 52.197659895 21.264554429 321.783294678 1.56 2.22 264.4 1 1 1 8:7:57.263
DSC01397.JPG 52.197495572 21.263901696 323.082305908 2.03 3.5 264.38 1 1 1 8:8:1.463
DSC01398.JPG 52.197337324 21.263255761 321.915405273 2.15 3.24 266.21 1 1 1 8:8:5.463
DSC01399.JPG 52.197179250 21.262596244 321.569702148 -0.89 2.81 264.61 1 1 1 8:8:9.263
DSC01400.JPG 52.197034092 21.261942810 321.201904297 2.3 5.01 262.64 1 1 1 8:8:13.063
DSC01401.JPG 52.197440968 21.261877520 320.423889160 27.85 5.53 266.41 1 1 1 8:8:17.763
DSC01402.JPG 52.197535865 21.262562200 323.167999268 45.04 5.97 48.39 1 1 1 8:8:20.183
DSC01403.JPG 52.197590896 21.263276419 325.998687744 -8.68 5.89 72.22 1 1 1 8:8:22.783
DSC01404.JPG 52.197552667 21.263941091 326.095092773 18.57 1.52 77.66 1 1 1 8:8:25.063
DSC01405.JPG 52.197548620 21.264636583 325.162811279 -7.9 1.69 82.39 1 1 1 8:8:27.463
DSC01406.JPG 52.197586804 21.265340058 323.605804443 -5.02 0.94 69.18 1 1 1 8:8:29.863
DSC01407.JPG 52.197621239 21.266060971 322.845703125 3.06 3.33 69.75 1 1 1 8:8:32.263
DSC01408.JPG 52.197659980 21.266778927 322.187591553 -0.01 3.54 67.86 1 1 1 8:8:34.663
DSC01409.JPG 52.197700468 21.267510913 321.742309570 0.66 3.9 67.87 1 1 1 8:8:37.063
DSC01410.JPG 52.197737366 21.268187164 322.403411865 0.92 4.87 71.93 1 1 1 8:8:39.263
DSC01411.JPG 52.197782859 21.268911788 322.513305664 -0.12 5.22 67.68 1 1 1 8:8:41.663
DSC01412.JPG 52.197815994 21.269639703 322.592712402 2.43 3.28 67.64 1 1 1 8:8:44.063
DSC01413.JPG 52.197839975 21.270319588 322.008911133 4.11 3.53 71.51 1 1 1 8:8:46.263
DSC01414.JPG 52.197881159 21.271006984 321.693206787 -2.16 2.89 65.65 1 1 1 8:8:48.463
DSC01415.JPG 52.197924442 21.271680088 321.882415771 -0.46 4.19 70.14 1 1 1 8:8:50.663
DSC01416.JPG 52.197962053 21.272406657 322.394989014 0.48 5.93 70.8 1 1 1 8:8:53.063
DSC01417.JPG 52.197995795 21.273086831 325.615600586 3.03 2.59 77.37 1 1 1 8:8:55.263
DSC01418.JPG 52.198022708 21.273788070 329.074096680 3.55 3.03 75.42 1 1 1 8:8:57.663
DSC01419.JPG 52.198053971 21.274510850 329.220397949 -1.66 -2.4 79.16 1 1 1 8:9:0.263
DSC01420.JPG 52.198101902 21.275224941 327.892486572 -0.58 -5.11 73.33 1 1 1 8:9:2.863
DSC01421.JPG 52.198145193 21.275901662 323.768005371 -0.4 -4.61 68.37 1 1 1 8:9:5.263
DSC01422.JPG 52.198194755 21.276604919 320.222808838 -0.13 -2.03 72.98 1 1 1 8:9:7.663
